"","X","Paper","Condition","Subcondition","Neurotypical","Subject.Group","Dual.Task","Treatment","Self.Congruence","Scene","fMRI","ERP","Eye.Track","Agent","Agent.Subclass","Animate","Directional","Perspective.Consistency","Directional.Consistency","Gender.Matched","Target.Perspective","Self.Other.Blocking","Design.Block","Block.Type","Excluded.Mismatch","Explicitly.Tracking.Self","Explicitly.Tracking.Other","Explicitly.NOT.Tracking.Other","Told.Ignore.Stimulus","Spacial.Distribution","Perspective.Eliminated","Learning.Required","Cue.Type","Cue","Social.Cue","Task","Action","Timeout","Virtual.InPerson","Subject","Value","RTorError","StudyNumber","Age","Sex","Matching","PerspectiveSelf","filter_condition"
"2110",21617,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_217",0,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2111",21618,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_217",0.03571429,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2112",21619,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_217",0.1,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2113",21620,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.1,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2114",21621,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.08333333,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2115",21622,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2116",21623,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2117",21624,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.1,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2118",21625,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.1071429,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2119",21626,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.2333333,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2120",21627,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.06666667,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2121",21628,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.09090909,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2122",21629,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.07692308,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2123",21630,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.1818182,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2124",21631,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_218",0.07692308,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2125",21632,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.03333333,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2126",21633,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.01666667,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2127",21634,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.1,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2128",21635,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.2142857,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2129",21636,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.1,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2130",21637,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.1071429,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2131",21638,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.06666667,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2132",21639,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.03333333,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2133",21640,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.09090909,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2134",21641,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0.07692308,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2135",21642,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2136",21643,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_219",0,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2137",21644,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0.03333333,"Error","1",NA,"Male","match",1,"OGrady_2017_1"
"2138",21645,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","mismatch",1,"OGrady_2017_1"
"2139",21646,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","match",1,"OGrady_2017_1"
"2140",21647,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","match",1,"OGrady_2017_1"
"2141",21648,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","mismatch",1,"OGrady_2017_1"
"2142",21649,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0.07692308,"Error","1",NA,"Male","mismatch",1,"OGrady_2017_1"
"2143",21650,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","match",1,"OGrady_2017_1"
"2144",21651,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","mismatch",1,"OGrady_2017_1"
"2145",21652,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","match",1,"OGrady_2017_1"
"2146",21653,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","match",1,"OGrady_2017_1"
"2147",21654,"OGrady_2017","columns_incon_behind_GenMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","mismatch",1,"OGrady_2017_1"
"2148",21655,"OGrady_2017","columns_incon_front_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_220",0,"Error","1",NA,"Male","mismatch",1,"OGrady_2017_1"
"2149",21656,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.2,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2150",21657,"OGrady_2017","columns_con_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","C","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.06666667,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2151",21658,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.1818182,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2152",21659,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2153",21660,"OGrady_2017","columns_incon_behind_GenNoMatch_behind","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","I","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.04545455,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2154",21661,"OGrady_2017","columns_incon_front_GenNoMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","varied","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.07692308,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
"2155",21662,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.2,"Error","1",NA,"Female","match",1,"OGrady_2017_1"
"2156",21663,"OGrady_2017","columns_con_GenMatch_front","arrow","Y","NT","N","N","N","lego_scene","N","N","N","arrow","arrow_lego","N","Y","N","C","N","self","separate","separate","avatar/arrow","N","N","N","N","N","together","N","N","visual","none","N","verify","keypress","2000","virtual","Ogrady_2017_221",0.03333333,"Error","1",NA,"Female","mismatch",1,"OGrady_2017_1"
